Fs=250
t,x
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7
23.76,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162656.5501,-151319.0748
23.764,6176.39049,-8911.796977,-177161.0888,-177181.6077,9303.421891,94255.83115,21774.08597,25670.01738
23.768,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162725.6617,-151378.1952
23.772,7556.186027,-9502.285362,-176903.7532,-176213.7772,8240.350573,93392.60678,21586.21956,26133.16788
23.776,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162665.1779,-151330.8542
23.78,6276.280436,-9091.929685,-176989.8968,-177007.7112,9191.841983,94133.50006,21695.74311,25587.58415
23.784,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162723.8512,-151389.8404
23.788,7394.761729,-9404.138852,-177060.6401,-176434.3666,8336.083095,93483.64544,21581.88332,25968.7708
23.792,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162673.448,-151342.2312
23.796,6410.279144,-9255.052716,-176810.2335,-176776.2142,9063.230045,94007.34681,21638.6791,25519.009
23.8,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162721.2808,-151402.6256
23.804,7191.673778,-9265.401574,-177218.0858,-176666.8471,8484.945713,93647.90841,21621.3565,25841.65643
23.808,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162684.9815,-151359.3303
23.812,6602.012408,-9424.903622,-176638.1698,-176543.8454,8917.921355,93845.72135,21597.99893,25480.27342
23.816,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162713.3459,-151411.3428
23.82,7006.131948,-9143.741029,-177344.619,-176855.8981,8651.153284,93769.07721,21649.02796,25708.50709
23.824,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162692.4917,-151373.0319
23.828,6810.241259,-9584.048043,-176470.4646,-176284.6322,8771.852705,93685.16877,21534.49762,25469.81281
23.832,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162706.4169,-151419.0094
23.836,6798.350131,-9013.340952,-177447.9958,-177050.1348,8820.668914,93929.18276,21675.44772,25598.58121
23.84,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162703.6676,-151389.4828
23.844,7030.562404,-9688.609503,-176368.9654,-176078.415,8636.088209,93567.0398,21515.76686,25487.6048
23.848,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162696.7609,-151422.474
23.852,6596.647989,-8896.910715,-177538.0734,-177232.6591,8988.105832,94085.48851,21713.75861,25470.86334
23.856,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162716.3187,-151409.9346
23.86,7239.819436,-9773.166153,-176321.2891,-175910.5758,8472.562846,93451.54833,21499.6289,25554.01183
23.864,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162690.5248,-151428.0842
23.868,6422.997287,-8775.406632,-177597.0596,-177378.169,9161.912997,94246.73399,21773.1919,25442.07429
23.872,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162729.998,-151431.2582
23.876,7445.455485,-9801.686979,-176328.1958,-175811.8258,8357.071383,93375.70886,21524.01465,25674.17481
23.88,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162687.6414,-151435.3709
23.884,6297.335779,-8746.148198,-177596.255,-177467.0842,9226.688352,94300.13231,21773.81775,25395.78383
23.888,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162736.8152,-151447.3067
23.892,7588.752519,-9843.104761,-176358.9294,-175745.1952,8249.783009,93284.64786,21493.48217,25727.05903
23.896,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162682.8805,-151439.5507
23.9,6190.963827,-8786.26958,-177534.743,-177488.8548,9278.142068,94314.59389,21761.85957,25337.42342
23.904,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162744.7278,-151467.6021
23.908,7673.242113,-9851.821941,-176425.94,-175758.3381,8177.989206,93220.63246,21470.37047,25719.05711
23.912,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162679.6395,-151444.3116
23.916,6131.485835,-8826.703885,-177450.678,-177461.0269,9344.169121,94311.50935,21745.09576,25235.96886
23.92,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162746.7394,-151480.0968
23.924,7709.586049,-9867.110535,-176508.4403,-175792.6927,8110.196365,93148.01164,21439.34625,25687.69761
23.928,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162676.3538,-151442.5682
23.932,6101.288629,-8945.950442,-177311.2702,-177344.5967,9322.37617,94238.46385,21682.15325,25131.42975
23.936,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162748.0358,-151489.6633
23.94,7661.954482,-9779.424641,-176659.6722,-175918.3766,8159.213741,93203.64513,21455.9983,25636.22154
23.944,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162678.2984,-151445.2951
23.948,6144.36044,-9012.715103,-177190.0567,-177225.1266,9326.667705,94213.31813,21679.44869,25077.96437
23.952,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162749.8687,-151503.3649
23.956,7600.442481,-9669.007023,-176828.9196,-176085.277,8227.654782,93293.20857,21504.18866,25593.44031
23.96,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162685.4509,-151454.3922
23.964,6254.375727,-9136.655526,-177012.5615,-177036.0085,9276.331577,94125.67694,21656.40404,25020.76626
23.968,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162748.8405,-151515.189
23.972,7486.158012,-9496.026873,-177006.7724,-176314.1589,8373.030528,93438.20434,21563.35372,25466.14712
23.976,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162694.0117,-151464.8305
23.98,6410.346199,-9279.863152,-176855.9875,-176831.2665,9135.135607,93998.00378,21619.43425,24947.45254
23.984,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162745.4877,-151524.532
23.988,7311.23326,-9345.286709,-177164.5757,-176532.9825,8490.690111,93564.67051,21578.75408,25310.04254
23.992,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162704.4946,-151475.5817
23.996,6579.48185,-9387.911485,-176707.259,-176615.0357,9014.391484,93892.45884,21588.03005,24886.85696
24,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162742.8502,-151532.8245
24.004,7138.677792,-9197.787547,-177315.2265,-176767.564,8650.549787,93713.51078,21625.37982,25184.5822
24.008,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162719.068,-151491.362
24.012,6806.575573,-9531.208519,-176546.3041,-176385.3716,8869.708642,93732.24154,21550.18855,24907.68879
24.016,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162736.3235,-151537.7866
24.02,6939.255528,-9089.381586,-177429.4886,-176986.7005,8766.6671,93832.80204,21640.5343,25084.22286
24.024,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162730.6462,-151504.9742
24.028,7008.121253,-9670.325776,-176444.6484,-176165.2963,8704.126919,93585.79291,21503.36164,24938.91417
24.032,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162734.4907,-151545.0956
24.036,6725.081113,-8974.359509,-177558.637,-177184.804,8928.49373,93978.31189,21670.59739,24959.67894
24.04,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162745.5548,-151521.291
24.044,7220.529881,-9821.512976,-176367.3784,-175974.9265,8496.948599,93407.31423,21448.64457,24952.1017
24.048,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162725.0582,-151542.0558
24.052,6522.350791,-8929.52191,-177598.2219,-177357.136,9055.362231,94070.55754,21661.96962,24843.51693
24.056,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162754.2496,-151531.9528
24.06,7401.221383,-9920.441797,-176330.2745,-175846.538,8355.685574,93271.30386,21412.01006,24997.56515
24.064,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162718.3527,-151540.8935
24.068,6357.931359,-8886.494802,-177622.5406,-177464.2456,9168.61852,94165.61951,21673.81605,24741.36946
24.072,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162765.7608,-151547.532
24.076,7543.53494,-9959.512646,-176374.5086,-175777.717,8270.838353,93189.13885,21395.84975,24996.91695
24.08,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162714.8658,-151540.8935
24.084,6225.609031,-8910.880555,-177578.3512,-177499.5166,9241.753428,94185.89254,21651.21843,24651.42604
24.088,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162775.0814,-151561.3006
24.092,7644.877749,-10000.5281,-176404.8846,-175734.5558,8149.0884,93109.92427,21359.9305,25051.11993
24.096,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162713.7259,-151541.6982
24.1,6136.112647,-8888.059424,-177516.3475,-177502.8694,9361.670537,94265.88944,21661.0532,24587.05301
24.104,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162783.8433,-151577.2821
24.108,7721.231308,-9935.372762,-176522.2313,-175791.7986,8154.117543,93126.71043,21389.52421,25077.89732
24.112,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162714.6647,-151543.9333
24.116,6144.025164,-8956.142838,-177415.2952,-177441.0891,9352.126342,94233.05473,21640.48959,24548.18333
24.12,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162787.3749,-151589.3521
24.124,7722.997096,-9848.647994,-176661.3038,-175906.9548,8193.009578,93166.42948,21393.12284,25039.00528
24.128,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162718.2856,-151548.4931
24.132,6173.484763,-9058.826752,-177278.5473,-177314.1536,9364.106877,94175.54369,21617.22143,24468.07468
24.136,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162790.8841,-151603.6348
24.14,7665.351947,-9763.979586,-176816.0003,-176043.2558,8234.606175,93211.51295,21421.93424,25000.04619
24.144,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162724.1195,-151555.8245
24.148,6239.981203,-9134.196834,-177139.5418,-177150.4047,9328.657011,94128.06858,21603.58686,24461.03388
24.152,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162792.5158,-151617.2247
24.156,7558.734126,-9629.086808,-176991.3273,-176246.1202,8332.976202,93327.76437,21461.7874,25002.57194
24.16,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162733.3731,-151565.1451
24.164,6385.088728,-9320.118644,-176949.619,-176936.7444,9182.476602,93976.23318,21552.2002,24496.88607
24.168,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162787.2855,-151623.0809
24.172,7414.520671,-9543.434923,-177119.2464,-176434.9477,8397.952723,93418.69127,21459.86515,24920.7422
24.176,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162738.4693,-151569.5931
24.18,6548.256463,-9469.294187,-176761.5067,-176689.6235,9052.858836,93848.15769,21501.26058,24501.57994
24.184,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162779.6188,-151625.7407
24.188,7226.073113,-9376.199171,-177266.2985,-176682.985,8545.563644,93585.23412,21505.95445,24867.96974
24.192,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162748.4605,-151578.6009
24.196,6733.463017,-9558.969386,-176623.0153,-176483.4287,8984.864829,93773.41345,21494.57741,24570.35626
24.2,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162774.5673,-151630.3899
24.204,7041.13478,-9230.488149,-177424.6159,-176916.6502,8723.125902,93757.29784,21562.23614,24823.66858
24.208,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162758.0941,-151588.7039
24.212,6949.067944,-9731.189577,-176494.2469,-176248.1989,8774.981949,93596.40999,21422.29187,24612.534
24.216,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162768.3089,-151634.145
24.22,6835.766952,-9113.365008,-177527.0987,-177133.9762,8885.198401,93910.89903,21588.83471,24730.52886
24.224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162767.8171,-151600.9973
24.228,7165.075203,-9853.788895,-176404.147,-176056.4656,8608.126176,93467.30631,21398.39785,24666.55817
24.232,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162757.2894,-151631.5298
24.236,6635.852949,-9015.442016,-177600.0548,-177311.4043,9030.574147,94051.26799,21604.65975,24633.81286
24.24,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162781.5411,-151618.0964
24.244,7370.666548,-9908.930648,-176375.0674,-175913.5486,8512.795986,93375.32888,21394.91098,24726.23732
24.248,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162752.0368,-151633.5191
24.252,6477.312026,-8957.148666,-177622.8535,-177435.5906,9179.213247,94149.16863,21637.42741,24545.00938
24.256,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162788.4925,-151629.6299
24.26,7546.418315,-9969.414469,-176361.3658,-175798.9065,8392.968284,93291.37573,21396.05092,24770.96316
24.264,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162746.0465,-151633.5415
24.268,6349.840027,-8911.439349,-177607.0732,-177509.8878,9299.622095,94255.67469,21674.03956,24453.25547
24.272,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162800.6518,-151648.5842
24.276,7707.239116,-9986.379443,-176383.1364,-175746.961,8286.261056,93230.78015,21400.78949,24818.32651
24.28,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162744.2137,-151636.5366
24.284,6346.777838,-8878.626988,-177541.8061,-177537.7828,9404.205907,94339.49373,21705.1979,24419.57139
24.288,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162808.0726,-151664.5657
24.292,7920.720627,-9902.314532,-176491.0059,-175783.1261,8284.227047,93260.41857,21454.43367,24900.51388
24.296,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162742.1797,-151637.9671
24.3,6399.751472,-8882.583247,-177471.4428,-177502.3106,9487.712024,94371.94847,21730.81299,24410.20601
24.304,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162814.0182,-151679.8096
24.308,8000.739873,-9881.035671,-176603.614,-175854.8305,8235.656707,93227.67326,21440.32972,24932.8345
24.312,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162742.0679,-151639.7329
24.316,6434.709601,-9004.422606,-177332.2138,-177390.2389,9423.897794,94289.09055,21663.91422,24384.97089
24.32,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162813.3476,-151689.5102
24.324,7969.335672,-9799.496508,-176739.6914,-175987.1752,8260.198922,93273.76256,21437.84868,24954.53804
24.328,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162747.2535,-151645.2091
24.332,6506.793977,-9097.472918,-177191.8448,-177254.385,9388.492631,94213.69811,21640.19902,24409.53546
24.336,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162813.1688,-151699.345
24.34,7902.191031,-9699.539506,-176895.0584,-176172.8959,8315.161862,93336.23568,21462.70382,24921.90449
24.344,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162751.6568,-151648.1595
24.348,6624.408856,-9229.772893,-177013.7238,-177048.8607,9322.689095,94122.41359,21614.69568,24386.71433
24.352,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162811.4477,-151706.8329
24.356,7786.967789,-9559.751697,-177036.5896,-176360.1141,8438.699953,93451.8389,21517.73381,24864.03583
24.36,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162754.1825,-151649.0983
24.364,6778.47943,-9343.319755,-176829.2995,-176814.525,9234.310297,94034.8171,21600.85995,24366.79892
24.368,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162803.3787,-151709.6045
24.372,7624.872938,-9383.575247,-177214.5095,-176582.7375,8603.029979,93636.9337,21593.59564,24818.59473
24.376,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162765.4031,-151659.8048
24.38,6990.686892,-9435.788922,-176688.3718,-176586.4255,9127.826587,93931.77556,21626.98914,24515.86271
24.384,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162797.2991,-151713.6278
24.388,7475.071546,-9222.285059,-177359.9747,-176799.907,8760.296853,93793.55237,21671.335,24870.31667
24.392,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162773.8521,-151667.315
24.396,7218.495872,-9577.498982,-176548.3828,-176326.0947,8995.370149,93786.04219,21605.82204,24634.55047
24.4,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162791.2864,-151715.103
24.404,7271.313044,-9055.026955,-177489.1677,-177044.2563,8975.454745,93966.01843,21739.75369,24823.86974
24.408,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162787.9113,-151679.519
24.412,7440.918081,-9696.991408,-176439.1498,-176131.8134,8800.194716,93612.50324,21581.86097,24724.33743
24.416,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162783.6198,-151713.4713
24.42,7071.779021,-8954.935843,-177575.4455,-177244.7291,9091.929685,94063.89672,21754.90817,24739.9613
24.424,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162798.5284,-151691.8795
24.428,7635.199444,-9802.08931,-176381.4823,-175957.805,8640.893834,93469.49678,21550.05444,24754.95932
24.432,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162774.8803,-151712.2643
24.436,6878.078804,-8882.024453,-177615.5669,-177390.4624,9224.162605,94167.07238,21766.19581,24590.78575
24.44,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162806.4633,-151704.2177
24.444,7809.632457,-9855.39822,-176359.4882,-175825.3262,8521.624925,93358.69919,21536.26341,24759.78729
24.448,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162767.5936,-151711.415
24.452,6730.646697,-8830.458978,-177619.0537,-177474.0356,9343.990307,94244.9235,21797.22003,24483.00564
24.456,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-162812.23,-151715.0136
24.46,7964.284177,-9883.404956,-176361.6787,-175724.5869,8422.651401,93281.67507,21531.21192,24787.97284
