Fs=1000
t,x
23.827,450
23.828,448
23.829,449
23.830,452
23.831,457
23.832,462
23.833,464
23.834,470
23.835,478
23.836,479
23.837,477
23.838,477
23.839,476
23.840,465
23.841,455
23.842,447
23.843,435
23.844,431
23.845,432
23.846,435
23.847,440
23.848,447
23.849,454
23.850,457
23.851,464
23.852,469
23.853,470
23.854,467
23.855,467
23.856,461
23.857,449
23.858,441
23.859,435
23.860,427
23.861,427
23.862,429
23.863,433
23.864,439
23.865,449
23.866,458
23.867,464
23.868,469
23.869,471
23.870,471
23.871,471
23.872,472
23.873,464
23.874,454
23.875,447
23.876,436
23.877,430
23.878,431
23.879,433
23.880,438
23.881,445
23.882,456
23.883,462
23.884,470
23.885,477
23.886,479
23.887,478
23.888,481
23.889,483
23.890,473
23.891,464
23.892,455
23.893,445
23.894,441
23.895,445
23.896,450
23.897,456
23.898,464
23.899,472
23.900,477
23.901,483
23.902,488
23.903,490
23.904,488
23.905,491
23.906,488
23.907,476
23.908,467
23.909,459
23.910,452
23.911,452
23.912,456
23.913,461
23.914,465
23.915,474
23.916,480
23.917,484
23.918,490
23.919,494
23.920,493
23.921,492
23.922,494
23.923,489
23.924,478
23.925,472
23.926,463
23.927,458
23.928,460
23.929,464
23.930,471
23.931,476
23.932,484
23.933,490
23.934,496
23.935,502
23.936,504
23.937,502
23.938,503
23.939,504
23.940,494
23.941,483
23.942,476
23.943,465
23.944,459
23.945,459
23.946,462
23.947,469
23.948,477
23.949,485
23.950,491
23.951,499
23.952,505
23.953,507
23.954,505
23.955,508
23.956,506
23.957,495
23.958,485
23.959,478
23.960,468
23.961,465
23.962,467
23.963,471
23.964,478
23.965,488
23.966,495
23.967,499
23.968,506
23.969,511
23.970,511
23.971,511
23.972,514
23.973,509
23.974,497
23.975,489
23.976,479
23.977,475
23.978,476
23.979,479
23.980,485
23.981,492
23.982,500
23.983,502
23.984,506
23.985,512
23.986,514
23.987,514
23.988,518
23.989,521
23.990,513
23.991,501
23.992,492
23.993,480
23.994,475
23.995,477
23.996,480
23.997,485
23.998,492
23.999,499
24.000,503
24.001,510
24.002,513
24.003,513
24.004,511
24.005,512
24.006,511
24.007,502
24.008,494
24.009,488
24.010,479
24.011,476
24.012,477
24.013,481
24.014,486
24.015,493
24.016,499
24.017,501
24.018,508
24.019,512
24.020,512
24.021,511
24.022,512
24.023,507
24.024,495
24.025,487
24.026,478
24.027,471
24.028,471
24.029,475
24.030,482
24.031,488
24.032,496
24.033,502
24.034,509
24.035,515
24.036,515
24.037,512
24.038,512
24.039,513
24.040,506
24.041,497
24.042,491
24.043,479
24.044,472
24.045,473
24.046,477
24.047,485
24.048,493
24.049,503
24.050,508
24.051,514
24.052,519
24.053,521
24.054,518
24.055,519
24.056,518
24.057,507
24.058,497
24.059,489
24.060,477
24.061,475
24.062,477
24.063,480
24.064,484
24.065,492
24.066,499
24.067,505
24.068,512
24.069,517
24.070,519
24.071,519
24.072,522
24.073,517
24.074,508
24.075,502
24.076,494
24.077,486
24.078,486
24.079,488
24.080,492
24.081,496
24.082,501
24.083,505
24.084,509
24.085,516
24.086,519
24.087,519
24.088,521
24.089,524
24.090,516
24.091,506
24.092,501
24.093,491
24.094,487
24.095,490
24.096,493
24.097,497
24.098,502
24.099,509
24.100,513
24.101,518
24.102,523
24.103,527
24.104,527
24.105,529
24.106,529
24.107,516
24.108,504
24.109,495
24.110,486
24.111,486
24.112,490
24.113,494
24.114,499
24.115,506
24.116,512
24.117,517
24.118,523
24.119,526
24.120,527
24.121,525
24.122,528
24.123,524
24.124,512
24.125,506
24.126,496
24.127,487
24.128,487
24.129,489
24.130,494
24.131,502
24.132,511
24.133,515
24.134,519
24.135,525
24.136,528
24.137,527
24.138,527
24.139,529
24.140,522
24.141,512
24.142,504
24.143,492
24.144,487
24.145,489
24.146,492
24.147,498
24.148,504
24.149,512
24.150,518
24.151,524
24.152,530
24.153,532
24.154,530
24.155,531
24.156,531
24.157,522
24.158,513
24.159,505
24.160,494
24.161,491
24.162,494
24.163,497
24.164,502
24.165,508
24.166,513
24.167,516
24.168,523
24.169,527
24.170,530
24.171,528
24.172,531
24.173,526
24.174,515
24.175,508
24.176,499
24.177,491
24.178,490
24.179,491
24.180,494
24.181,502
24.182,511
24.183,518
24.184,522
24.185,529
24.186,533
24.187,533
24.188,534
24.189,538
24.190,531
24.191,520
24.192,511
24.193,497
24.194,491
24.195,492
24.196,496
24.197,503
24.198,509
24.199,515
24.200,518
24.201,522
24.202,526
24.203,527
24.204,526
24.205,527
24.206,529
24.207,520
24.208,512
24.209,507
24.210,497
24.211,492
24.212,493
24.213,495
24.214,498
24.215,506
24.216,514
24.217,519
24.218,526
24.219,531
24.220,532
24.221,531
24.222,533
24.223,530
24.224,518
24.225,509
24.226,500
24.227,492
24.228,492
24.229,494
24.230,497
24.231,502
24.232,511
24.233,518
24.234,524
24.235,531
24.236,533
24.237,533
24.238,535
24.239,538
24.240,530
24.241,519
24.242,511
24.243,501
24.244,494
24.245,494
24.246,495
24.247,498
24.248,504
24.249,511
24.250,516
24.251,521
24.252,527
24.253,529
24.254,528
24.255,530
24.256,532
24.257,520
24.258,509
24.259,503
24.260,492
24.261,488
24.262,492
24.263,495
24.264,498
24.265,505
24.266,513
24.267,518
24.268,526
24.269,531
24.270,533
24.271,531
24.272,534
24.273,533
24.274,520
24.275,511
24.276,502
24.277,493
24.278,491
24.279,494
24.280,498
24.281,502
24.282,509
24.283,515
24.284,519
24.285,525
24.286,528
24.287,527
24.288,526
24.289,527
24.290,520
24.291,508
24.292,502
24.293,492
24.294,486
24.295,487
24.296,489
24.297,495
24.298,502
24.299,510
24.300,516
24.301,520
24.302,526
24.303,527
24.304,527
24.305,529
24.306,530
24.307,519
24.308,508
24.309,500
24.310,488
24.311,484
24.312,487
24.313,491
24.314,498
24.315,505
24.316,512
24.317,517
24.318,524
24.319,530
24.320,532
24.321,531
24.322,535
24.323,533
24.324,520
24.325,511
24.326,502
24.327,492
24.328,488
24.329,490
24.330,495
24.331,500
24.332,508
24.333,514
24.334,518
24.335,524
24.336,529
24.337,530
24.338,529
24.339,533
24.340,529
24.341,518
24.342,508
24.343,498
24.344,492
24.345,493
24.346,495
24.347,499
24.348,503
24.349,511
24.350,517
24.351,524
24.352,530
24.353,532
24.354,530
24.355,530
24.356,530
24.357,522
24.358,512
24.359,503
24.360,491
24.361,486
24.362,486
24.363,488
24.364,494
24.365,503
24.366,512
24.367,519
24.368,524
24.369,529
24.370,531
24.371,531
24.372,532
24.373,530
24.374,518
24.375,509
24.376,502
24.377,493
24.378,493
24.379,497
24.380,500
24.381,504
24.382,513
24.383,521
24.384,526
24.385,533
24.386,539
24.387,539
24.388,536
24.389,537
24.390,531
24.391,518
24.392,511
24.393,502
24.394,498
24.395,499
24.396,501
24.397,506
24.398,511
24.399,519
24.400,526
24.401,530
24.402,534
24.403,534
24.404,530
24.405,529
24.406,527
24.407,520
24.408,508
24.409,499
24.410,486
24.411,478
24.412,476
24.413,476
24.414,481
24.415,487
24.416,496
24.417,502
24.418,505
24.419,510
24.420,512
24.421,510
24.422,513
24.423,514
24.424,504
24.425,495
24.426,487
24.427,477
24.428,476
24.429,478
24.430,481
24.431,485
24.432,492
24.433,498
24.434,502
24.435,509
24.436,512
24.437,511
24.438,510
24.439,512
24.440,508
24.441,498
24.442,489
24.443,479
24.444,468
24.445,467
24.446,468
24.447,472
24.448,478
24.449,487
24.450,492
24.451,497
24.452,505
24.453,508
24.454,508
24.455,508
24.456,510
24.457,503
24.458,492
24.459,485
24.460,475
24.461,469
24.462,469
24.463,472
24.464,479
24.465,486
24.466,495
24.467,501
24.468,508
24.469,515
24.470,518
24.471,514
24.472,513
24.473,511
24.474,500
24.475,489
24.476,483
24.477,471
24.478,467
24.479,467
24.480,469
24.481,472
24.482,480
24.483,487
24.484,493
24.485,500
24.486,505
24.487,507
24.488,504
24.489,505
24.490,499
24.491,486
24.492,477
24.493,467
24.494,459
24.495,457
24.496,458
24.497,461
24.498,465
24.499,472
24.500,476
24.501,479
24.502,484
24.503,490
24.504,490
24.505,492
24.506,495
24.507,490
24.508,480
24.509,475
24.510,468
24.511,467
24.512,473
24.513,484
24.514,500
24.515,516
24.516,532
24.517,545
24.518,559
24.519,574
24.520,585
24.521,592
24.522,603
24.523,611
24.524,610
24.525,609
24.526,611
24.527,607
24.528,609
24.529,617
24.530,629
24.531,638
24.532,646
24.533,647
24.534,642
24.535,639
24.536,634
24.537,628
24.538,616
24.539,609
24.540,597
24.541,576
24.542,558
24.543,538
24.544,517
24.545,506
24.546,499
24.547,492
24.548,486
24.549,484
24.550,481
24.551,479
24.552,480
24.553,479
24.554,474
24.555,467
24.556,463
24.557,451
24.558,435
24.559,424
24.560,411
24.561,403
24.562,402
24.563,404
24.564,410
24.565,419
24.566,429
24.567,436
24.568,443
24.569,448
24.570,451
24.571,451
24.572,455
24.573,457
24.574,449
24.575,444
24.576,440
24.577,431
24.578,428
24.579,432
24.580,436
24.581,441
24.582,450
24.583,459
24.584,466
24.585,475
24.586,481
24.587,485
24.588,484
24.589,487
24.590,487
24.591,476
24.592,468
24.593,460
24.594,452
24.595,452
24.596,457
24.597,463
24.598,468
24.599,478
24.600,485
24.601,491
24.602,497
24.603,501
24.604,502
24.605,502
24.606,504
24.607,497
24.608,487
24.609,483
24.610,475
24.611,469
24.612,471
24.613,476
24.614,482
24.615,489
24.616,499
24.617,505
24.618,510
24.619,515
24.620,516
24.621,515
24.622,514
24.623,515
24.624,506
24.625,495
24.626,487
24.627,476
24.628,474
24.629,478
24.630,483
24.631,491
24.632,498
24.633,504
24.634,507
24.635,513
24.636,518
24.637,520
24.638,520
24.639,525
24.640,526
24.641,517
24.642,509
24.643,499
24.644,488
24.645,487
24.646,489
24.647,493
24.648,498
24.649,508
24.650,515
24.651,519
24.652,527
24.653,531
24.654,532
24.655,531
24.656,534
24.657,529
24.658,518
24.659,510
24.660,499
24.661,492
24.662,494
24.663,496
24.664,500
24.665,505
24.666,514
24.667,520
24.668,527
24.669,535
24.670,537
24.671,536
24.672,537
24.673,540
24.674,530
24.675,517
24.676,509
24.677,499
24.678,495
24.679,499
24.680,501
24.681,506
24.682,511
24.683,518
24.684,524
24.685,532
24.686,537
24.687,540
24.688,541
24.689,544
24.690,543
24.691,531
24.692,522
24.693,515
24.694,505
24.695,505
24.696,508
24.697,510
24.698,514
24.699,522
24.700,528
24.701,532
24.702,539
24.703,542
24.704,543
24.705,542
24.706,545
24.707,543
24.708,534
24.709,528
24.710,519
24.711,513
24.712,514
24.713,517
24.714,523
24.715,528
24.716,536
24.717,542
24.718,548
24.719,558
24.720,563
24.721,563
24.722,563
24.723,565
24.724,559
24.725,550
24.726,544
24.727,535
24.728,531
24.729,533
24.730,538
24.731,544
24.732,551
24.733,558
24.734,561
24.735,567
24.736,572
24.737,573
24.738,571
24.739,571
24.740,571
24.741,560
24.742,551
24.743,543
24.744,532
24.745,530
24.746,531
24.747,534
24.748,540
24.749,549
24.750,558
24.751,563
24.752,571
24.753,575
24.754,574
24.755,570
24.756,571
24.757,565
24.758,553
24.759,547
24.760,539
24.761,529
24.762,527
24.763,529
24.764,533
24.765,537
24.766,546
24.767,551
24.768,557
24.769,565
24.770,568
24.771,565
24.772,564
24.773,563
24.774,554
24.775,544
24.776,535
24.777,522
24.778,514
24.779,514
24.780,515
24.781,519
24.782,524
24.783,528
24.784,530
24.785,533
24.786,534
24.787,533
24.788,529
24.789,529
24.790,528
24.791,516
24.792,505
24.793,496
24.794,484
24.795,480
24.796,480
24.797,481
24.798,483
24.799,489
24.800,494
24.801,496
24.802,500
24.803,503
24.804,502
24.805,498
24.806,497
24.807,493
24.808,480
24.809,471
24.810,460
24.811,448
24.812,444
24.813,446
24.814,448
24.815,450
24.816,455
24.817,459
24.818,462
24.819,467
24.820,467
24.821,466
24.822,466
24.823,467
24.824,461
24.825,451
24.826,443
24.827,433
24.828,427
24.829,426
24.830,427
24.831,429
24.832,433
24.833,439
24.834,443
24.835,449
24.836,453
24.837,456
24.838,455
24.839,457
24.840,458
24.841,448
24.842,439
24.843,432
24.844,422
24.845,419
24.846,423
24.847,427
24.848,433
24.849,439
24.850,445
24.851,446
24.852,451
24.853,457
24.854,460
24.855,459
24.856,461
24.857,457
24.858,446
24.859,438
24.860,428
24.861,419
24.862,420
24.863,424
24.864,429
24.865,436
24.866,445
24.867,449
24.868,452
24.869,460
24.870,463
24.871,464
24.872,465
24.873,468
24.874,461
24.875,450
24.876,443
24.877,433
24.878,429
24.879,432
24.880,435
24.881,441
24.882,448
24.883,456
24.884,462
24.885,469
24.886,476
24.887,479
24.888,477
24.889,479
24.890,479
24.891,469
24.892,460
24.893,453
24.894,442
24.895,440
24.896,443
24.897,446
24.898,450
24.899,458
24.900,466
24.901,472
24.902,478
24.903,482
24.904,485
24.905,484
24.906,486
24.907,483
24.908,472
24.909,464
24.910,456
24.911,447
24.912,444
24.913,447
24.914,452
24.915,458
24.916,467
24.917,472
24.918,477
24.919,484
24.920,490
24.921,491
24.922,492
24.923,496
24.924,489
24.925,477
24.926,468
24.927,456
24.928,449
24.929,451
24.930,454
24.931,460
24.932,466
24.933,476
24.934,483
24.935,489
24.936,494
24.937,497
24.938,496
24.939,498
24.940,500
24.941,491
24.942,483
24.943,478
24.944,468
24.945,465
24.946,468
24.947,470
24.948,473
24.949,479
24.950,486
24.951,491
24.952,498
24.953,504
24.954,505
24.955,501
24.956,502
24.957,500
24.958,489
24.959,479
24.960,470
24.961,460
24.962,457
24.963,460
24.964,463
24.965,468
24.966,477
24.967,484
24.968,489
24.969,498
24.970,503
24.971,504
24.972,503
24.973,505
24.974,500
24.975,489
24.976,481
24.977,469
24.978,460
24.979,460
24.980,463
24.981,468
24.982,473
24.983,479
24.984,482
24.985,486
24.986,492
24.987,494
24.988,493
24.989,494
24.990,496
24.991,486
24.992,476
24.993,470
24.994,458
24.995,452
24.996,452
24.997,455
24.998,459
24.999,466
25.000,474
25.001,480
25.002,487
25.003,494
25.004,497
25.005,495
25.006,497
25.007,497
25.008,486
25.009,476
25.010,468
25.011,457
25.012,457
25.013,461
25.014,466
25.015,471
25.016,480
25.017,487
25.018,491
25.019,499
25.020,503
25.021,503
25.022,503
25.023,506
25.024,501
25.025,491
25.026,484
25.027,473
25.028,465
25.029,467
25.030,470
25.031,475
25.032,481
25.033,489
25.034,495
25.035,500
25.036,508
25.037,511
25.038,510
25.039,509
25.040,510
25.041,501
25.042,492
25.043,486
25.044,475
25.045,472
25.046,474
25.047,477
25.048,481
25.049,486
25.050,492
25.051,496
25.052,502
25.053,507
25.054,509
25.055,509
25.056,514
25.057,515
25.058,504
25.059,494
25.060,486
25.061,476
25.062,474
25.063,476
25.064,478
25.065,482
25.066,490
25.067,498
25.068,502
25.069,508
25.070,512
25.071,514
25.072,513
25.073,515
25.074,510
25.075,499
25.076,491
25.077,483
25.078,476
25.079,477
25.080,480
25.081,486
25.082,494
25.083,503
25.084,507
25.085,508
25.086,515
25.087,519
25.088,522
25.089,525
25.090,526
25.091,518
25.092,509
25.093,501
25.094,487
25.095,481
25.096,482
25.097,484
25.098,488
25.099,493
25.100,502
25.101,506
25.102,512
25.103,517
25.104,519
25.105,518
25.106,520
25.107,520
25.108,509
25.109,500
25.110,494
25.111,485
25.112,485
25.113,489
25.114,494
25.115,496
25.116,501
25.117,507
25.118,511
25.119,518
25.120,522
25.121,524
25.122,523
25.123,527
25.124,523
25.125,511
25.126,503
25.127,494
25.128,486
25.129,486
25.130,488
25.131,494
25.132,499
25.133,507
25.134,514
25.135,520
25.136,526
25.137,528
25.138,527
25.139,527
25.140,530
25.141,522
25.142,512
25.143,505
25.144,494
25.145,487
25.146,487
25.147,490
25.148,495
25.149,502
25.150,510
25.151,513
25.152,520
25.153,526
25.154,529
25.155,528
25.156,530
25.157,532
25.158,522
25.159,513
25.160,505
25.161,492
25.162,488
25.163,490
25.164,494
25.165,500
25.166,508
25.167,515
25.168,518
25.169,524
25.170,530
25.171,534
25.172,534
25.173,537
25.174,534
25.175,522
25.176,514
25.177,506
25.178,498
25.179,498
25.180,502
25.181,506
25.182,511
25.183,519
25.184,526
25.185,529
25.186,536
25.187,539
25.188,539
25.189,538
25.190,539
25.191,530
25.192,519
25.193,510
25.194,496
25.195,489
25.196,490
25.197,493
25.198,498
25.199,504
25.200,512
25.201,516
25.202,522
25.203,529
25.204,531
25.205,531
25.206,534
25.207,536
25.208,528
25.209,519
25.210,511
25.211,499
25.212,495
25.213,496
25.214,497
25.215,502
25.216,511
25.217,518
25.218,522
25.219,529
25.220,535
25.221,536
25.222,534
25.223,537
25.224,535
25.225,522
25.226,512
25.227,502
25.228,493
25.229,492
25.230,494
25.231,498
25.232,503
25.233,511
25.234,517
25.235,521
25.236,528
25.237,533
25.238,534
25.239,535
25.240,538
25.241,532
25.242,521
25.243,513
25.244,502
25.245,496
25.246,498
25.247,502
25.248,507
25.249,511
25.250,518
25.251,522
25.252,528
25.253,535
25.254,537
25.255,538
25.256,539
25.257,538
25.258,526
25.259,515
25.260,508
25.261,495
25.262,490
25.263,491
25.264,495
25.265,501
25.266,510
25.267,518
25.268,523
25.269,530
25.270,535
25.271,537
25.272,538
25.273,541
25.274,538
25.275,527
25.276,520
25.277,513
25.278,504
25.279,502
25.280,504
25.281,508
25.282,514
25.283,521
25.284,525
25.285,528
25.286,534
25.287,538
25.288,537
25.289,537
25.290,539
25.291,532
25.292,520
25.293,513
25.294,504
25.295,498
25.296,499
25.297,504
25.298,511
25.299,519
25.300,527
25.301,531
25.302,535
25.303,544
25.304,548
25.305,548
25.306,551
25.307,553
25.308,541
25.309,528
25.310,520
25.311,508
25.312,503
25.313,502
25.314,502
25.315,506
25.316,515
25.317,524
25.318,529
25.319,535
25.320,541
25.321,544
25.322,544
25.323,548
25.324,547
25.325,534
25.326,524
25.327,515
25.328,504
25.329,503
25.330,506
25.331,512
25.332,519
25.333,528
25.334,536
25.335,540
25.336,545
25.337,547
25.338,547
25.339,545
25.340,546
25.341,539
25.342,527
25.343,518
25.344,507
25.345,498
25.346,495
25.347,496
25.348,501
25.349,507
25.350,515
25.351,521
25.352,525
25.353,530
25.354,532
25.355,531
25.356,533
25.357,535
25.358,526
25.359,516
25.360,510
25.361,498
25.362,494
25.363,495
25.364,498
25.365,503
25.366,509
25.367,516
25.368,519
25.369,526
25.370,531
25.371,531
25.372,530
25.373,533
25.374,534
25.375,524
25.376,515
25.377,508
25.378,496
25.379,491
25.380,492
25.381,495
25.382,498
25.383,505
25.384,510
25.385,514
25.386,521
25.387,526
25.388,526
25.389,523
25.390,525
25.391,519
25.392,508
25.393,500
25.394,489
25.395,482
25.396,482
25.397,485
25.398,490
25.399,496
25.400,503
25.401,507
25.402,512
25.403,517
25.404,520
25.405,521
25.406,522
25.407,524
25.408,512
25.409,502
25.410,495
25.411,483
25.412,477
25.413,478
25.414,482
25.415,487
25.416,492
25.417,500
25.418,505
25.419,512
25.420,516
25.421,517
25.422,516
25.423,520
25.424,522
25.425,510
25.426,499
25.427,491
25.428,480
25.429,477
25.430,480
25.431,485
25.432,491
25.433,498
25.434,504
25.435,508
25.436,515
25.437,520
25.438,523
25.439,522
25.440,525
25.441,521
25.442,510
25.443,503
25.444,493
25.445,485
25.446,483
25.447,486
25.448,492
25.449,499
25.450,510
25.451,516
25.452,520
25.453,528
25.454,530
25.455,529
25.456,530
25.457,534
25.458,525
25.459,513
25.460,506
25.461,495
25.462,490
25.463,492
25.464,495
25.465,501
25.466,509
25.467,518
25.468,523
25.469,528
25.470,534
25.471,536
25.472,535
25.473,535
25.474,535
25.475,523
25.476,514
25.477,506
25.478,493
25.479,488
25.480,487
25.481,487
25.482,491
25.483,501
25.484,510
25.485,515
25.486,525
25.487,531
25.488,533
25.489,534
25.490,541
25.491,544
25.492,539
25.493,539
25.494,538
25.495,536
25.496,542
25.497,554
25.498,569
25.499,584
25.500,601
25.501,617
25.502,630
25.503,645
25.504,655
25.505,664
25.506,673
25.507,684
25.508,683
25.509,679
25.510,675
25.511,662
25.512,651
25.513,643
25.514,636
25.515,632
25.516,630
25.517,630
25.518,628
25.519,628
25.520,625
25.521,619
25.522,609
25.523,601
25.524,591
25.525,571
25.526,551
25.527,534
25.528,511
25.529,499
25.530,493
25.531,488
25.532,486
25.533,488
25.534,490
25.535,490
25.536,493
25.537,493
25.538,491
25.539,488
25.540,491
25.541,487
25.542,474
25.543,464
25.544,453
25.545,443
25.546,441
25.547,444
25.548,451
25.549,458
25.550,470
25.551,477
25.552,484
25.553,493
25.554,499
25.555,503
25.556,503
25.557,505
25.558,497
25.559,488
25.560,484
25.561,475
25.562,469
25.563,469
25.564,472
25.565,478
25.566,484
25.567,493
25.568,499
25.569,506
25.570,513
25.571,518
25.572,520
25.573,526
25.574,530
25.575,521
25.576,513
25.577,507
25.578,494
25.579,490
25.580,493
25.581,498
25.582,505
25.583,514
25.584,523
25.585,530
25.586,539
25.587,544
25.588,547
25.589,548
25.590,551
25.591,550
25.592,539
25.593,531
25.594,519
25.595,507
25.596,503
25.597,503
25.598,506
25.599,512
25.600,523
25.601,531
25.602,538
25.603,547
25.604,551
25.605,551
25.606,551
25.607,553
25.608,546
25.609,533
25.610,524
25.611,512
25.612,504
25.613,504
25.614,509
25.615,515
25.616,523
25.617,533
25.618,538
25.619,545
25.620,553
25.621,556
25.622,556
25.623,557
25.624,559
25.625,551
25.626,543
25.627,535
25.628,523
25.629,519
25.630,521
25.631,523
25.632,528
25.633,535
25.634,542
25.635,546
25.636,553
25.637,560
25.638,562
25.639,562
25.640,567
25.641,566
25.642,554
25.643,545
25.644,537
25.645,527
25.646,524
25.647,526
25.648,529
25.649,534
25.650,543
25.651,550
25.652,557
25.653,565
25.654,570
25.655,572
25.656,571
25.657,575
25.658,569
25.659,559
25.660,550
25.661,538
25.662,529
25.663,528
25.664,530
25.665,534
25.666,539
25.667,547
25.668,551
25.669,558
25.670,567
25.671,570
25.672,569
25.673,571
25.674,573
25.675,565
25.676,555
25.677,547
25.678,535
25.679,531
25.680,532
25.681,536
25.682,541
25.683,549
25.684,559
25.685,566
25.686,576
25.687,584
25.688,588
25.689,590
25.690,596
25.691,596
25.692,583
25.693,573
25.694,562
25.695,548
25.696,544
25.697,548
25.698,552
25.699,559
25.700,569
25.701,577
25.702,582
25.703,589
25.704,594
25.705,595
25.706,595
25.707,598
25.708,593
25.709,581
25.710,576
25.711,567
25.712,557
25.713,555
25.714,556
25.715,563
25.716,570
25.717,580
25.718,587
25.719,594
25.720,602
25.721,604
25.722,605
25.723,609
25.724,614
25.725,606
25.726,595
25.727,587
25.728,573
25.729,565
25.730,566
25.731,568
25.732,573
25.733,578
25.734,585
25.735,590
25.736,596
25.737,601
25.738,603
25.739,601
25.740,604
25.741,603
25.742,590
25.743,580
25.744,570
25.745,556
25.746,551
25.747,553
25.748,557
25.749,560
25.750,567
25.751,571
25.752,575
25.753,582
25.754,586
25.755,587
25.756,585
25.757,588
25.758,582
25.759,568
25.760,556
25.761,544
25.762,533
25.763,529
25.764,531
25.765,534
25.766,539
25.767,547
25.768,553
25.769,556
25.770,560
25.771,560
25.772,555
25.773,553
25.774,553
25.775,542
25.776,527
25.777,516
25.778,500
25.779,490
25.780,488
25.781,488
25.782,491
25.783,498
25.784,504
25.785,509
25.786,515
25.787,521
25.788,523
25.789,522
25.790,524
25.791,522
25.792,508
25.793,494
25.794,482
25.795,466
25.796,460
25.797,460
25.798,463
25.799,468
25.800,474
25.801,479
25.802,482
25.803,490
25.804,495
25.805,496
25.806,496
25.807,499
25.808,493
25.809,479
25.810,469
25.811,457
25.812,448
25.813,447
25.814,447
25.815,449
25.816,453
25.817,462
25.818,469
25.819,474
25.820,480
25.821,483
25.822,484
25.823,486
25.824,487
25.825,479
25.826,467
25.827,460
25.828,448
25.829,440
25.830,440
25.831,442
25.832,448
25.833,456
25.834,466
25.835,473
25.836,480
25.837,487
25.838,490
25.839,490
25.840,493
25.841,495
25.842,484
25.843,474
25.844,466
25.845,450
25.846,444
25.847,447
25.848,452
25.849,457
25.850,465
25.851,472
25.852,478
25.853,487
25.854,493
25.855,496
25.856,496
25.857,500
25.858,497
25.859,485
25.860,475
25.861,462
25.862,452
25.863,454
25.864,459
25.865,463
25.866,467
25.867,476
25.868,483
25.869,490
25.870,498
25.871,502
25.872,502
25.873,503
25.874,507
25.875,499
25.876,487
25.877,480
25.878,469
25.879,461
25.880,459
25.881,462
25.882,470
25.883,476
25.884,485
25.885,490
25.886,498
25.887,506
25.888,510
25.889,512
25.890,515
25.891,517
25.892,505
25.893,496
25.894,488
25.895,475
25.896,467
25.897,466
25.898,469
25.899,475
25.900,483
25.901,490
25.902,495
25.903,503
25.904,509
25.905,511
25.906,513
25.907,519
25.908,518
25.909,507
25.910,499
25.911,489
25.912,479
25.913,477
25.914,479
25.915,483
25.916,487
25.917,496
25.918,503
25.919,508
25.920,518
25.921,524
25.922,526
25.923,527
25.924,530
25.925,521
25.926,506
25.927,497
25.928,485
25.929,479
25.930,480
25.931,483
25.932,487
25.933,495
25.934,505
25.935,514
25.936,522
25.937,530
25.938,533
25.939,532
25.940,534
25.941,535
25.942,523
25.943,510
25.944,503
25.945,490
25.946,484
25.947,484
25.948,486
25.949,491
25.950,498
25.951,507
25.952,513
25.953,523
25.954,529
25.955,531
25.956,532
25.957,537
25.958,536
25.959,526
25.960,518
25.961,508
25.962,495
25.963,492
25.964,494
25.965,498
25.966,502
25.967,512
25.968,519
25.969,524
25.970,533
25.971,535
25.972,535
25.973,535
25.974,539
25.975,534
25.976,523
25.977,515
25.978,504
25.979,495
25.980,494
25.981,496
25.982,500
25.983,507
25.984,516
25.985,521
25.986,528
25.987,536
25.988,537
25.989,536
25.990,537
25.991,537
25.992,525
25.993,513
25.994,507
25.995,494
25.996,489
25.997,492
25.998,495
25.999,500
26.000,509
26.001,517
26.002,523
26.003,529
26.004,532
26.005,533
26.006,532
26.007,539
26.008,538
26.009,526
26.010,515
26.011,504
26.012,491
26.013,489
26.014,492
26.015,497
26.016,503
26.017,514
26.018,522
26.019,527
26.020,536
26.021,540
26.022,539
26.023,537
26.024,541
26.025,537
26.026,525
26.027,516
26.028,504
26.029,494
26.030,491
26.031,492
26.032,495
26.033,502
26.034,512
26.035,518
26.036,524
26.037,530
26.038,533
26.039,535
26.040,539
26.041,541
26.042,532
26.043,521
26.044,515
26.045,501
26.046,494
26.047,496
26.048,501
26.049,507
26.050,514
26.051,519
26.052,524
26.053,531
26.054,540
26.055,544
26.056,543
26.057,546
26.058,544
26.059,531
26.060,520
26.061,510
26.062,497
26.063,493
26.064,494
26.065,497
26.066,500
26.067,509
26.068,516
26.069,521
26.070,530
26.071,533
26.072,535
26.073,535
26.074,540
26.075,538
26.076,526
26.077,518
26.078,506
26.079,496
26.080,494
26.081,496
26.082,500
26.083,507
26.084,516
26.085,522
26.086,528
26.087,536
26.088,539
26.089,540
26.090,543
26.091,545
26.092,536
26.093,522
26.094,515
26.095,504
26.096,498
26.097,499
26.098,501
26.099,504
26.100,509
26.101,517
26.102,524
26.103,531
26.104,536
26.105,537
26.106,536
26.107,540
26.108,540
26.109,529
26.110,519
26.111,509
26.112,496
26.113,494
26.114,498
26.115,502
26.116,505
26.117,511
26.118,517
26.119,523
26.120,532
26.121,537
26.122,539
26.123,539
26.124,543
26.125,539
26.126,525
26.127,516
26.128,505
26.129,497
26.130,496
26.131,497
26.132,501
26.133,506
26.134,516
26.135,522
26.136,527
26.137,535
26.138,539
26.139,540
26.140,541
26.141,543
26.142,532
26.143,519
26.144,510
26.145,495
26.146,487
26.147,488
26.148,492
26.149,498
26.150,505
26.151,515
26.152,521
26.153,528
26.154,536
26.155,539
26.156,538
26.157,541
